pais,departamento,municipio,lat,lon,familia,lengua,significado,origen,lengua_nativa,tema,otros_nombres,fuente,enlace_embeber
Colombia,Tolima,Honda,5.20649,-74.73641,Indoeuropea - Romance Occidental,Español,"La palabra honda, en naciones de América Latina como Honduras, Nicaragua y Bolivia, representa una vara en forma de horqueta a la que se liga una banda elástica en cada punta para estirarla y disparar piedras.

Este nombres escrito con h se deriva del término latino funda  que identifica una cinta, de matriales como fibras vegetales, animales, usada para lanzar rocas.

Igualmente honda significa ""profundidad"", terreno más bajo que el que ubica en las tierras de su entorno.","La procedencia del nombre de Honda no tiene certeza. Se menciona que existió la comunidad de los ondamas u ondaimas, dirigidos por el cacique Ondama. Al momento de establecerse en encomienda los españoles llamaron al lugar Onda. También se registra que los indígenas usaban las hondas como arma de defensa.

Otra versión se orienta por la geoforma donde se construyó un caserío que se encontraba en una hondanada, falla geológica que origina saltos y depósitos de agua. Hacia mediado del siglo XVII cuando se establece la villa, aparece el nombre de Honda escrito desde entonces con letra h.",Si,"Comunidades, Actividades humanas","Embarcadero de Mariquita (1553), Puerto de Honda (1555-1643), Villa de San Bartolomé de Honda (1643-1834).",Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Ibagué,4.435943,-75.208307,Caribe,Pijao,,"En sus inicios fundacionales fue conocida como ""Valle de las Lanzas"", pero luego pasó a ser llamada Ibagué. Algunos creen que en honor a un cacique local y otros creen que en honor a la princesa caritativa Igahé.",Si,Apodos / Nombres humanos,Villa de San Bonifacio de Ibagué (1550).,Wikipedia,
Colombia,Tolima,Icononzo,4.17662,-74.53192,Quechua,Quechua,"Es poco conocido el parentesco atribuido a la palabra icononzo con la lengua del pueblo panche, a la que se le atribuyen el significado de ""murmullo de aguas"", afirmación que se presenta como posibilidad de parentesco.

El nombre se debe a los nativos de este lugar el cual lo denominaron Icononzue cuya connotación es ""susurro de aguas profundas"". este municipio forma parte de la subregión del Sumapaz, debido a su excelente vista panorámica también se ha optado por denominarlo ""El balcón del oriente del Tolima"".

También se registra que en alguna lengua indígena puede significar ""rugido del agua en lo profundo"".","Los pobladores del caserío La Quinta, hacia 1915, decidieron cambiar esta denominación por la de Icononzo, haciendo alusión al puente natural que era conocido con este nombre, ubicado sobre el río Sumapaz",Si,Otro topónimo,"La Parroquia (1885), La Quinta (1903-1915).","Nombres Geográficos de Colombia: Región Tolima Grande, Wikipedia",
Colombia,Tolima,Lérida,4.86051,-74.910545,Indoeuropea - Romance Occidental,Español,"El pueblo prerromano de los Ilergetes habitó la región en donde actualmente está ubicada Lérida, en España, llamándola Ilerda, voz que al popularizarse se transformó en Lérida y posiblemente representa ""prados"".","El nombre de Lérida al parecer fue tomado en referencia a la homónima ciudad española en la provincia de Cataluña. Fray Maldonado, cura español de origen catalán, solicitó en 1851 el cambio de nombre Nuestra Señora del Buen Suceso de Peladers por Lérida, aduciendo el gran parecido del paisaje de etas tierras con la región y ciudad catalanas.",No,Otro topónimo,"Coloya (1627), Peladeros (1690)-1777), Nuestra Señora del Buen Suceso de Peladeros (1777-1851).",Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Líbano,4.92254,-75.0637,Indoeuropea - Romance Occidental,Español,"Líbano es la palabra empleada para nombrar el árbol que contiene el incienso, proviene del término latino libanus y este del vocablo griego líbanon que significa ""árbol que lleva el incienso"", ""incienso"".","La denominación de Líbano fue dada por Liborino Dávila, uno de los principales colonizadores en la región. Al observar a esta zona observó la presencia de cedros, robles y árboles grandes y robustos, imágen que le recordó cómo se describe a la región árabe en los escritos que tenía de aquel territorio.",No,Paisaje / Características naturales,,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Mariquita,5.197723,-74.892608,No determinada,Marquetá,,"Con el sometimiento de los mariquitones o marquitones, se funda la VIlla de San Sebastián de Mariquita, nombre que se asignó por el cacique conocido como Marqueta o Malchita, evidenciando la tendencia relgiosa frente a los éxitos de su labor colonizadora, reconociendo al grupo indígena ode su dirigente a las encomiendas que dominaron.",Si,Comunidades,Villa de San Sebastián de Mariquita (1551).,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Melgar,4.20592,-74.63916,Indoeuropea - Romance Occidental,Español,"Melgar es una denominación que identifica una extensión de tierra en la que abunda mielgas, plantas de la familia papilionácea de flores color zian en forma de mazorca. ","Hacia mediados del siglo XVII, estas tierras eran propiedad de la señora María López de Melgar, quien las heredó a su hija. María López de quedó con una parte a la que llamó elgar y posteriormente se le conoció como Valle de Melgar.",No,Apodos / Nombres humanos,"La Candelaria (1566), Valle de Melgar (siglo XVII).",Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Murillo,4.873976,-75.170993,Paleoeuropeo,Euskera,"Murillo, es un apellido de origen vasco, propio de esta lengua y pueblo. Esta palabra incluye los siguientes elementos: uri que representa a los ""helechos"" y los sufijo il-o.",Hacia 1872  la denominación del municipio le fue dada por la comunidad en general en homenaje al lider político Manuel Murillo Toro.,No,Apodos / Nombres humanos,Lepanto (mediados del siglo XIX-1873).,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Natagaima,3.62122,-75.09282,Quechua,Quechua,,"El nombre del municipio fue dado en referencia al pueblo de los natagaimas, comunidad indígena que se establecía en al tierras altas hacia la serranía de Los Órganos, en la época del Descubrimiento y Conquista, quienes junto con los pijaos demostraron mayor resistencia a la conquista española.

La denominación de Nataigaima a la población indígena posiblemente fue un término traído de tierras del sur, con que al parecer, otras comunidades identificaron a este grupo indígena y gracias a la relación de intercambio comercial principalmente con comunidades del sur fue reconocida así, por lo que, a la llegada de los conquistadores, estos identificaron a la comunidad indígena allí asentada con esta designación.",Si,Comunidades,,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Ortega,3.934605,-75.22099,Indoeuropea - Romance Occidental,Español,"Las expresiones ortega-ortego son apellidos de origen castellano provenientes de monarcas. Hay quienes expresan que su significado representa ""huerto"".

También quienes derivan este apellido de una variante de la palabra ortiga,  que nace en el vocablo latino urtica, acepción qu enace en la raíz latina uro-buro ""quemar, arder, abrasar, secar"".

Otras y otros mencionan que nace en el antropónio germánico otwig ""amigo de la espada"".","El nombre le fue dado al municipio en mención al capitán español Juan Ortega y Carrillo, quien al parecer estuvo en estas tierras a finales del siglo XVI en busca de establecer algún asentamiento y tener control sobre el territorio, pero debido a la presencia indígena no fue posible puesto que en cada intento, el caserío era arrasado.

Otra versión de su nombramiento afirma que su territorio era bañado por aguas del río Ortega y que en referencia de esta corriente, el padre Nicolás Ramiírez Lozano le adjudicó tal denominación después de contruir el poblado.",No,"Apodos / Nombres humanos, Otro topónimo","Santiago de la Frontera (1582), Ortega, Carrillo (1821).",Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Palocabildo,5.12,-75.023611,Indoeuropea - Romance Occidental,Español,"Palo es una palabra que se origina en la voz latina palus y representa una vara delgada, una estaca; representa también una textura seca y lida.

Cabildo es un término que identifica al grupo de personas que conviven sobre un orden principalmente acordad y constituido.","El nombre Palocabildo surge de la reunión que precedía a algunas personas en cabildo, para la adjudicación de algunos terrenos del naciente poblado como compensación por su participación en la Guerra de los Mil Días, algún miembro propuso el nombre, debido a que se encontraban reunidos debajo de un palo en cabildo.",No,Actividades humanas,,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Piedras,4.543333,-74.877778,Indoeuropea - Romance Occidental,Español,Piedra es una expresión latina que viene del vocablo petra y este del término griego petra que representa a la materia sólida y maciza de la que están formadas las rocas.,"El nombre del municipio desde tiempos prehispánicos se conoció como Piedras, por las rocas que afloran en el lecho del río Opía, una de las cuencas más importantes del departamento del Tolima. Sus aguas benefician a los municipios de Ibagué, Piedras y Coello.",No,Paisaje / Características naturales,"Ytandayma (1560), San Sebastián del Río de las Piedras (1627), Pedregal (La República de Colombia).",Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Planadas,3.196525,-75.644909,Indoeuropea - Romance Occidental,Español,"Las planadas son llanuras. Es una forma derivada de las palabras plano-plana que expresan que algo tiene una superficie llana, lisa.","La denominación Planadas le fue dada al municipio en referencia a la topografía del terreno en donde se localizó el primero casrío, el lugar estaba situado en la planicie constituida por el valle del río Atá. Este nombre fue otorgado por los primero colonizadores entre antioqueños y huilenses quienes dieron forma al poblado.",No,Paisaje / Características naturales,,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Prado,3.748889,-74.928056,Indoeuropea - Romance Occidental,Español,"Prado es un término de orgien latino que resulta de las voces prata-pratum-paratum que identifican un ""campo preparado, un terreno trabajado"", ""conjunto de prados"".","Al parecer la denominación de este municipio le fue dad por los primeros habitantes del caserío a comienzos del siglo XVIII en relación con el río del mismo nombre, el cual corre por el norte del asentamiento urbano. El río Prado recorre el municipio de oriente a occidente en dirección al río Magdalena.",No,Otro topónimo,Nuestra Señora de Chiquinquirá del Río Prado (1785).,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Purificación,3.85678,-74.9321,Indoeuropea - Romance Occidental,Español,"La palabra purificación calificada como místico espiritual, denota la acción de ""purificar, limpiar espiritualmente la esencia de una vida hasta que no presente mezcla con otra cosa, y manifiese su esencia pura y veraz"". Son las acciones que buscan limpiar algo no material de las imperfecciones que presente.","Su nombre hace referencia a la fiesta mariana que celebra el día de la Purificación de Nuesra Señora, fiesta que hace memoria al momento en que la VIrgen María fue al templo en Jerusalén a cumplir con la purificación y presentación de su hijo, norma establecida por Moisés para que todas las mujeres después del parto asistieran al tiempo con la obligación de un sacrificio, acto de humildad y obediencia a Dios.",No,"Espiritualidad / Religión, Actividades humanas",,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Rioblanco,3.529167,-75.644722,Indoeuropea - Romance Occidental,Español,"Rio es una palabra derivada de las voces latinas rivus-riu que manifiesta ""arroyo, canal"" en referencia a un curso de agua.

La voz latina rivus  es variante del vocablo griego ryax-akos que manifiesta ""derrame, desbordamiento, torrente, desagüe"", 

La palabra blanco-blanca  se origina en la voz de la lengua germánica blank, que significa ""brillante"", sentido que representa brillo producido por el sol al encontrarse con la nieve.","El nombre del municipio se dio en referencia al río Blanco, cerca al cual se desarrolló el primer poblamiento, con el establecimiento de la hacienda Las Brisas en el siglo XIX, este servía de hospedaje a los campesinos que se dedicabana al comercio de caucho y a la explotación de la quina.",No,Otro topónimo,,Nombres Geográficos de Colombia: Región Tolima Grande,
Colombia,Tolima,Roncesvalles,4.01065,-75.6044,Indoeuropea - Romance Occidental,Español,"Roncesvalles se relaciona con la expresión francesa roncesvaux que representa un ""valle de zarzas"".","La denominación al municipio fue dad en recuerdo al desfiladero de Roncesvalles en la cordillera de lo Pirineos, donde fue derrotada la retaguardia del ejército de Carlomagno.

El nombre Roncesvalles proviene quizás de un paraje de montañas, sobre el flanco oriental de la cordillera Central en territorio del actual municipio tolimense, que semejan a Roncesvalles en Europa. También es un municipio situado en Navarra, al norte de España.",No,"Otro topónimo, Paisaje / Características naturales",,Nombres Geográficos de Colombia: Región Tolima Grande,
